"","label","time","RBC","total_iRBC"
"1347","R log & I log",13.46,7572580.52496975,209279.781249146
"1348","R log & I log",13.47,7569665.36293969,209846.910792715
"1349","R log & I log",13.48,7566770.92091464,210398.296818323
"1350","R log & I log",13.49,7563897.30965284,210933.995958752
"1351","R log & I log",13.5,7561044.63820027,211454.06846334
"1352","R log & I log",13.51,7558213.01425843,211958.577740293
"1353","R log & I log",13.52,7555402.54446408,212447.590041701
"1354","R log & I log",13.53,7552613.33467732,212921.174169051
"1355","R log & I log",13.54,7549845.49030747,213379.401128981
"1356","R log & I log",13.55,7547099.11665586,213822.343766314
"1357","R log & I log",13.56,7544374.31924575,214250.076428005
"1358","R log & I log",13.57,7541671.20413871,214662.674661073
"1359","R log & I log",13.58,7538989.87825107,215060.214914933
"1360","R log & I log",13.59,7536330.44966773,215442.774239901
"1361","R log & I log",13.6,7533693.02793725,215810.430000153
"1362","R log & I log",13.61,7531077.72434123,216163.259612651
"1363","R log & I log",13.62,7528484.65214088,216501.340305732
"1364","R log & I log",13.63,7525913.92679914,216824.748892641
"1365","R log & I log",13.64,7523365.66616788,217133.561567995
"1366","R log & I log",13.65,7520839.9906337,217427.853735201
"1367","R log & I log",13.66,7518337.02322451,217707.699862411
"1368","R log & I log",13.67,7515856.88967824,217973.173362255
"1369","R log & I log",13.68,7513399.71846744,218224.346498931
"1370","R log & I log",13.69,7510965.64077371,218461.290330273
"1371","R log & I log",13.7,7508554.79041526,218684.074685259
"1372","R log & I log",13.71,7506167.30373661,218892.768169047
"1373","R log & I log",13.72,7503803.31946435,219087.438188876
"1374","R log & I log",13.73,7501462.97852382,219268.151002965
"1375","R log & I log",13.74,7499146.42381207,219434.971799067
"1376","R log & I log",13.75,7496853.79993173,219587.964803488
"1377","R log & I log",13.76,7494585.2528985,219727.193411643
"1378","R log & I log",13.77,7492340.92983095,219852.720330012
"1379","R log & I log",13.78,7490120.97862161,219964.607728439
"1380","R log & I log",13.79,7487925.54758622,220062.917408353
"1381","R log & I log",13.8,7485754.78509591,220147.710986748
"1382","R log & I log",13.81,7483608.8392038,220219.050086003
"1383","R log & I log",13.82,7481487.8572718,220276.996521397
"1384","R log & I log",13.83,7479391.98559413,220321.612489464
"1385","R log & I log",13.84,7477321.3690159,220352.960763403
"1386","R log & I log",13.85,7475276.15055517,220371.104890657
"1387","R log & I log",13.86,7473256.471039,220376.109380907
"1388","R log & I log",13.87,7471262.46875368,220368.03988138
"1389","R log & I log",13.88,7469294.27910189,220346.963347378
"1390","R log & I log",13.89,7467352.03426667,220312.948212476
"1391","R log & I log",13.9,7465435.86289188,220266.064551125
"1392","R log & I log",13.91,7463545.88978689,220206.384224257
"1393","R log & I log",13.92,7461682.2356527,220133.981008603
"1394","R log & I log",13.93,7459845.01682214,220048.93071718
"1395","R log & I log",13.94,7458034.34501484,219951.311312541
"1396","R log & I log",13.95,7456250.3271133,219841.203007514
"1397","R log & I log",13.96,7454493.06496271,219718.688349576
"1398","R log & I log",13.97,7452762.6551912,219583.852291113
"1399","R log & I log",13.98,7451059.18904662,219436.782249713
"1400","R log & I log",13.99,7449382.75225089,219277.568158736
"1401","R log & I log",14,7447733.42487497,219106.302505139
"1402","R log & I log",14.01,7446111.28125702,218923.080381325
"1403","R log & I log",14.02,7444516.39034821,218727.99990801
"1404","R log & I log",14.03,7442948.81643419,218521.161250998
"1405","R log & I log",14.04,7441408.60649207,218302.626492768
"1406","R log & I log",14.05,7439895.48822713,218071.961032009
"1407","R log & I log",14.06,7438406.53464566,217827.284081794
"1408","R log & I log",14.07,7436929.29949702,217566.555830081
"1409","R log & I log",14.08,7435432.04127316,217293.833278252
"1410","R log & I log",14.09,7433858.25079102,217028.017430009
"1411","R log & I log",14.1,7432132.88474496,216806.275096299
"1412","R log & I log",14.11,7430179.18436958,216677.829431922
"1413","R log & I log",14.12,7427938.1160875,216690.861221264
"1414","R log & I log",14.13,7425381.10687074,216879.797403313
"1415","R log & I log",14.14,7422512.51949897,217258.359217247
"1416","R log & I log",14.15,7419363.46844587,217819.654484779
"1417","R log & I log",14.16,7415980.96187908,218541.516427076
"1418","R log & I log",14.17,7412417.53097244,219393.412070064
"1419","R log & I log",14.18,7408722.88325438,220343.049853973
"1420","R log & I log",14.19,7404939.48151898,221360.714508816
"1421","R log & I log",14.2,7401100.70792397,222421.627058745
"1422","R log & I log",14.21,7397231.17460458,223506.628948383
"1423","R log & I log",14.22,7393348.11117474,224601.720791051
"1424","R log & I log",14.23,7389463.11933206,225697.103937736
"1425","R log & I log",14.24,7385583.70922454,226786.194694388
"1426","R log & I log",14.25,7381714.70034448,227864.64213078
"1427","R log & I log",14.26,7377859.18111897,228929.589568015
"1428","R log & I log",14.27,7374019.13088164,229979.191190185
"1429","R log & I log",14.28,7370195.87634421,231012.232387479
"1430","R log & I log",14.29,7366390.43629729,232027.832704138
"1431","R log & I log",14.3,7362603.60022632,233025.368769495
"1432","R log & I log",14.31,7358836.04246879,234004.362672239
"1433","R log & I log",14.32,7355088.38823398,234964.415496481
"1434","R log & I log",14.33,7351361.22051062,235905.194016453
"1435","R log & I log",14.34,7347655.09550837,236826.413736852
"1436","R log & I log",14.35,7343970.58473021,237727.800064042
"1437","R log & I log",14.36,7340308.19409581,238609.139738457
"1438","R log & I log",14.37,7336668.36595028,239470.255857745
"1439","R log & I log",14.38,7333051.65447508,240310.941325971
"1440","R log & I log",14.39,7329458.57245649,241131.020445771
"1441","R log & I log",14.4,7325889.55700326,241930.363856567
"1442","R log & I log",14.41,7322345.06104797,242708.844919883
"1443","R log & I log",14.42,7318825.5279547,243466.351064788
"1444","R log & I log",14.43,7315331.38753032,244202.784342439
"1445","R log & I log",14.44,7311863.05637086,244918.061073877
"1446","R log & I log",14.45,7308420.93807437,245612.1117899
"1447","R log & I log",14.46,7305005.42320455,246284.880975956
"1448","R log & I log",14.47,7301616.89104287,246936.32496611
"1449","R log & I log",14.48,7298255.71021751,247566.411053255
"1450","R log & I log",14.49,7294922.23916056,248175.116906492
"1451","R log & I log",14.5,7291616.8263592,248762.430233427
"1452","R log & I log",14.51,7288339.81072894,249328.348327208
"1453","R log & I log",14.52,7285091.52205237,249872.877547708
"1454","R log & I log",14.53,7281872.28145098,250396.032791632
"1455","R log & I log",14.54,7278682.4018924,250897.83694253
"1456","R log & I log",14.55,7275522.18880317,251378.320231313
"1457","R log & I log",14.56,7272391.9405301,251837.519775731
"1458","R log & I log",14.57,7269291.94884659,252275.479081999
"1459","R log & I log",14.58,7266222.49939364,252692.247615146
"1460","R log & I log",14.59,7263183.87221021,253087.88027984
"1461","R log & I log",14.6,7260176.34221341,253462.436951155
"1462","R log & I log",14.61,7257200.17969812,253815.981987996
"1463","R log & I log",14.62,7254255.65076197,254148.58381856
"1464","R log & I log",14.63,7251343.0176874,254460.314560473
"1465","R log & I log",14.64,7248462.5393035,254751.249648202
"1466","R log & I log",14.65,7245614.47131385,255021.467481111
"1467","R log & I log",14.66,7242799.06656727,255271.049116156
"1468","R log & I log",14.67,7240016.5752679,255500.078007427
"1469","R log & I log",14.68,7237267.24513144,255708.639781045
"1470","R log & I log",14.69,7234551.32148698,255896.822044049
"1471","R log & I log",14.7,7231869.04731706,256064.714237126
"1472","R log & I log",14.71,7229220.66323659,256212.407534431
"1473","R log & I log",14.72,7226606.40742015,256339.99478124
"1474","R log & I log",14.73,7224026.5154829,256447.570460825
"1475","R log & I log",14.74,7221481.22031054,256535.230693309
"1476","R log & I log",14.75,7218970.7518342,256603.073273756
"1477","R log & I log",14.76,7216495.33675823,256651.197747686
"1478","R log & I log",14.77,7214055.19825571,256679.705511955
"1479","R log & I log",14.78,7211650.55564056,256688.699930787
"1480","R log & I log",14.79,7209281.62401463,256678.28646737
"1481","R log & I log",14.8,7206948.61388851,256648.572835653
"1482","R log & I log",14.81,7204651.73078431,256599.669169099
"1483","R log & I log",14.82,7202391.17483388,256531.688194256
"1484","R log & I log",14.83,7200167.14037732,256444.745402364
"1485","R log & I log",14.84,7197979.81555869,256338.959222475
"1486","R log & I log",14.85,7195829.38191996,256214.451199798
"1487","R log & I log",14.86,7193716.01400376,256071.3461726
"1488","R log & I log",14.87,7191639.87897507,255909.772436174
"1489","R log & I log",14.88,7189601.13626139,255729.861891659
"1490","R log & I log",14.89,7187599.93720518,255531.750187097
"1491","R log & I log",14.9,7185636.42473057,255315.576853726
"1492","R log & I log",14.91,7183710.73303488,255081.48542921
"1493","R log & I log",14.92,7181822.98731218,254829.623558718
"1494","R log & I log",14.93,7179973.3035048,254560.143075447
"1495","R log & I log",14.94,7178161.78807598,254273.20006819
"1496","R log & I log",14.95,7176388.53780537,253968.954937378
"1497","R log & I log",14.96,7174653.63961411,253647.572433373
"1498","R log & I log",14.97,7172957.17042203,253309.221672935
"1499","R log & I log",14.98,7171299.19703226,252954.076137362
"1500","R log & I log",14.99,7169679.77603878,252582.313657455
"1501","R log & I log",15,7168098.95375859,252194.116385128
"1502","R log & I log",15.01,7166556.76620024,251789.670756708
"1503","R log & I log",15.02,7165053.23922214,251369.167577017
"1504","R log & I log",15.03,7163588.38911206,250932.801762857
"1505","R log & I log",15.04,7162162.21482648,250480.75948202
"1506","R log & I log",15.05,7160774.61628224,250013.08117165
"1507","R log & I log",15.06,7159424.41560814,249529.045018064
"1508","R log & I log",15.07,7158105.40591745,249027.184128882
"1509","R log & I log",15.08,7156798.31651385,248508.482232075
"1510","R log & I log",15.09,7155462.14798458,247983.466048655
"1511","R log & I log",15.1,7154032.39161166,247478.717091158
"1512","R log & I log",15.11,7152429.62296916,247037.320897879
"1513","R log & I log",15.12,7150576.78454272,246710.767494463
"1514","R log & I log",15.13,7148416.76979763,246546.288501085
"1515","R log & I log",15.14,7145923.13734215,246575.860180832
"1516","R log & I log",15.15,7143101.56936228,246810.737716249
"1517","R log & I log",15.16,7139983.61213571,247242.198818573
"1518","R log & I log",15.17,7136616.64356839,247846.733674256
"1519","R log & I log",15.18,7133053.86288867,248592.701577631
"1520","R log & I log",15.19,7129346.41582227,249446.491507588
"1521","R log & I log",15.2,7125538.73259072,250376.861284135
"1522","R log & I log",15.21,7121666.60286373,251357.288887492
"1523","R log & I log",15.22,7117757.04086707,252366.865033337
"1524","R log & I log",15.23,7113829.66912873,253389.855640049
"1525","R log & I log",15.24,7109897.99645201,254415.05889047
"1526","R log & I log",15.25,7105971.10383836,255434.742694184
"1527","R log & I log",15.26,7102055.15788852,256443.567834312
"1528","R log & I log",15.27,7098154.24761878,257437.96551366
"1529","R log & I log",15.28,7094271.18239625,258415.521163721
"1530","R log & I log",15.29,7090408.0120211,259374.536908367
"1531","R log & I log",15.3,7086566.288448,260313.812761173
"1532","R log & I log",15.31,7082747.31086141,261232.427242314
"1533","R log & I log",15.32,7078952.22784335,262129.636831698
"1534","R log & I log",15.33,7075182.08619904,263004.825810286
"1535","R log & I log",15.34,7071437.88333895,263857.451376741
"1536","R log & I log",15.35,7067720.57821479,264687.027950617
"1537","R log & I log",15.36,7064031.08640465,265493.127890419
"1538","R log & I log",15.37,7060370.30379867,266275.354694115
"1539","R log & I log",15.38,7056739.10708469,267033.338946252
"1540","R log & I log",15.39,7053138.33741551,267766.750131775
"1541","R log & I log",15.4,7049568.81711718,268475.281201991
"1542","R log & I log",15.41,7046031.34045699,269158.655854727
"1543","R log & I log",15.42,7042526.68076851,269816.618959824
"1544","R log & I log",15.43,7039055.58431054,270448.942479413
"1545","R log & I log",15.44,7035618.77500686,271055.419957114
"1546","R log & I log",15.45,7032216.95096638,271635.869534815
"1547","R log & I log",15.46,7028850.7890736,272190.128814321
"1548","R log & I log",15.47,7025520.94107131,272718.058423495
"1549","R log & I log",15.48,7022228.03822173,273219.536970029
"1550","R log & I log",15.49,7018972.68752275,273694.46461368
"1551","R log & I log",15.5,7015755.47638242,274142.758147024
"1552","R log & I log",15.51,7012576.969048,274564.354405634
"1553","R log & I log",15.52,7009437.71120638,274959.205487832
"1554","R log & I log",15.53,7006338.22651927,275327.282098236
"1555","R log & I log",15.54,7003279.02117575,275668.568890012
"1556","R log & I log",15.55,7000260.58056557,275983.0677149
"1557","R log & I log",15.56,6997283.37380765,276270.793035482
"1558","R log & I log",15.57,6994347.85052299,276531.775094973
"1559","R log & I log",15.58,6991454.44529724,276766.055428942
"1560","R log & I log",15.59,6988603.57453699,276973.689975144
"1561","R log & I log",15.6,6985795.64086636,277154.744672147
"1562","R log & I log",15.61,6983031.03004336,277309.298510427
"1563","R log & I log",15.62,6980310.11524158,277437.439246011
"1564","R log & I log",15.63,6977633.25398673,277539.266425957
"1565","R log & I log",15.64,6975000.79230283,277614.887230155
"1566","R log & I log",15.65,6972413.061651,277664.419474681
"1567","R log & I log",15.66,6969870.38290418,277687.98760011
"1568","R log & I log",15.67,6967373.06325568,277685.725678587
"1569","R log & I log",15.68,6964921.40000544,277657.773563227
"1570","R log & I log",15.69,6962515.67743036,277604.279899283
"1571","R log & I log",15.7,6960156.17037634,277525.398429181
"1572","R log & I log",15.71,6957843.14106115,277421.291034795
"1573","R log & I log",15.72,6955576.84245539,277292.124222759
"1574","R log & I log",15.73,6953357.51509149,277138.072133945
"1575","R log & I log",15.74,6951185.39020936,276959.313229332
"1576","R log & I log",15.75,6949060.68657189,276756.033259937
"1577","R log & I log",15.76,6946983.61339923,276528.422133707
"1578","R log & I log",15.77,6944954.36718807,276276.676863286
"1579","R log & I log",15.78,6942973.13448347,276000.998580843
"1580","R log & I log",15.79,6941040.08873075,275701.59543983
"1581","R log & I log",15.8,6939155.39290935,275378.679754009
"1582","R log & I log",15.81,6937319.19642791,275032.470849227
"1583","R log & I log",15.82,6935531.63764734,274663.192314737
"1584","R log & I log",15.83,6933792.84085344,274271.074782181
"1585","R log & I log",15.84,6932102.91869775,273856.353262424
