"label","time","transmission_investment"
"R & I",19.5,0.341406624578866
"R & I",19.51,0.3414260672578
"R & I",19.52,0.341429813416649
"R & I",19.53,0.341419227103756
"R & I",19.54,0.341395603982431
"R & I",19.55,0.341360164196303
"R & I",19.56,0.341314046602825
"R & I",19.57,0.341258309534265
"R & I",19.58,0.341193932272432
"R & I",19.59,0.341121807292666
"R & I",19.6,0.341042773580913
"R & I",19.61,0.340957612750525
"R & I",19.62,0.340867061492389
"R & I",19.63,0.340771799966522
"R & I",19.64,0.340672461314195
"R & I",19.65,0.340569633170595
"R & I",19.66,0.340463862785434
"R & I",19.67,0.340355661192504
"R & I",19.68,0.340245505097414
"R & I",19.69,0.340133838161716
"R & I",19.7,0.340021073024399
"R & I",19.71,0.33990759376028
"R & I",19.72,0.339793757959939
"R & I",19.73,0.339679898273726
"R & I",19.74,0.339566323777429
"R & I",19.75,0.339453321409167
"R & I",19.76,0.339341157394379
"R & I",19.77,0.339230078515929
"R & I",19.78,0.339120313233376
"R & I",19.79,0.339012072720823
"R & I",19.8,0.338905551868862
"R & I",19.81,0.338800930224359
"R & I",19.82,0.338698372860069
"R & I",19.83,0.338598031174886
"R & I",19.84,0.33850004364977
"R & I",19.85,0.338404536556247
"R & I",19.86,0.338311624620236
"R & I",19.87,0.338221411645367
"R & I",19.88,0.338133991095901
"R & I",19.89,0.338049446648903
"R & I",19.9,0.33796785270841
"R & I",19.91,0.337889274892689
"R & I",19.92,0.337813770493423
"R & I",19.93,0.337741388909052
"R & I",19.94,0.337672172055559
"R & I",19.95,0.337606154751224
"R & I",19.96,0.337543365082826
"R & I",19.97,0.337483824751228
"R & I",19.98,0.337427549402847
"R & I",19.99,0.337374548938474
"R & I",20,0.337324827810193
"R & Total I log",0,NA
"R & Total I log",0.01,0
"R & Total I log",0.02,0
"R & Total I log",0.03,0
"R & Total I log",0.04,0
"R & Total I log",0.05,0
"R & Total I log",0.06,0
"R & Total I log",0.07,0
"R & Total I log",0.08,0
"R & Total I log",0.09,0
"R & Total I log",0.1,0
"R & Total I log",0.11,0
"R & Total I log",0.12,0
"R & Total I log",0.13,0
"R & Total I log",0.14,0
"R & Total I log",0.15,0
"R & Total I log",0.16,0
"R & Total I log",0.17,0
"R & Total I log",0.18,0
"R & Total I log",0.19,0
"R & Total I log",0.2,0
"R & Total I log",0.21,0
"R & Total I log",0.22,0
"R & Total I log",0.23,0
"R & Total I log",0.24,0
"R & Total I log",0.25,0
"R & Total I log",0.26,0
"R & Total I log",0.27,0
"R & Total I log",0.28,0
"R & Total I log",0.29,0
"R & Total I log",0.3,0
"R & Total I log",0.31,0
"R & Total I log",0.32,0
"R & Total I log",0.33,0
"R & Total I log",0.34,0
"R & Total I log",0.35,0
"R & Total I log",0.36,0
"R & Total I log",0.37,0
"R & Total I log",0.38,0
"R & Total I log",0.39,0
"R & Total I log",0.4,0
"R & Total I log",0.41,0
"R & Total I log",0.42,0
"R & Total I log",0.43,0
"R & Total I log",0.44,0
"R & Total I log",0.45,0
"R & Total I log",0.46,0
"R & Total I log",0.47,0
"R & Total I log",0.48,0
"R & Total I log",0.49,0
"R & Total I log",0.5,0
"R & Total I log",0.51,0
"R & Total I log",0.52,0
"R & Total I log",0.53,0
"R & Total I log",0.54,0
"R & Total I log",0.55,0
"R & Total I log",0.56,0
"R & Total I log",0.57,0
"R & Total I log",0.58,0
"R & Total I log",0.59,0
"R & Total I log",0.6,0
"R & Total I log",0.61,0
"R & Total I log",0.62,0
"R & Total I log",0.63,0
"R & Total I log",0.64,0
"R & Total I log",0.65,0
"R & Total I log",0.66,0
"R & Total I log",0.67,0
"R & Total I log",0.68,0
"R & Total I log",0.69,0
"R & Total I log",0.7,0
"R & Total I log",0.71,0
"R & Total I log",0.72,0
"R & Total I log",0.73,0
"R & Total I log",0.74,0
"R & Total I log",0.75,0
"R & Total I log",0.76,0
"R & Total I log",0.77,0
"R & Total I log",0.78,0
"R & Total I log",0.79,0
"R & Total I log",0.8,0
"R & Total I log",0.81,0
"R & Total I log",0.82,0
"R & Total I log",0.83,0
"R & Total I log",0.84,0
"R & Total I log",0.85,0
"R & Total I log",0.86,0
"R & Total I log",0.87,0
"R & Total I log",0.88,0
"R & Total I log",0.89,0
"R & Total I log",0.9,0
"R & Total I log",0.91,0
"R & Total I log",0.92,0
"R & Total I log",0.93,0
"R & Total I log",0.94,0
"R & Total I log",0.95,0
"R & Total I log",0.96,0
"R & Total I log",0.97,0
"R & Total I log",0.98,0
"R & Total I log",0.99,0
"R & Total I log",1,0
"R & Total I log",1.01,0
"R & Total I log",1.02,0
"R & Total I log",1.03,0
"R & Total I log",1.04,0
"R & Total I log",1.05,0
"R & Total I log",1.06,0
"R & Total I log",1.07,0
"R & Total I log",1.08,0
"R & Total I log",1.09,0
"R & Total I log",1.1,0
"R & Total I log",1.11,0
"R & Total I log",1.12,0
"R & Total I log",1.13,0
"R & Total I log",1.14,0
"R & Total I log",1.15,0
"R & Total I log",1.16,0
"R & Total I log",1.17,0
"R & Total I log",1.18,0
"R & Total I log",1.19,0
"R & Total I log",1.2,0
"R & Total I log",1.21,0
"R & Total I log",1.22,0
"R & Total I log",1.23,0
"R & Total I log",1.24,0
"R & Total I log",1.25,0
"R & Total I log",1.26,0
"R & Total I log",1.27,0
"R & Total I log",1.28,0
"R & Total I log",1.29,0
"R & Total I log",1.3,0
"R & Total I log",1.31,0
"R & Total I log",1.32,0
"R & Total I log",1.33,0
"R & Total I log",1.34,0
"R & Total I log",1.35,0
"R & Total I log",1.36,0
"R & Total I log",1.37,0
"R & Total I log",1.38,0
"R & Total I log",1.39,0
"R & Total I log",1.4,0
"R & Total I log",1.41,0
"R & Total I log",1.42,0
"R & Total I log",1.43,0
"R & Total I log",1.44,0
"R & Total I log",1.45,0
"R & Total I log",1.46,0
"R & Total I log",1.47,0
"R & Total I log",1.48,0
"R & Total I log",1.49,0
"R & Total I log",1.5,0
"R & Total I log",1.51,0
"R & Total I log",1.52,0
"R & Total I log",1.53,0
"R & Total I log",1.54,0
"R & Total I log",1.55,0
"R & Total I log",1.56,0
"R & Total I log",1.57,0
"R & Total I log",1.58,0
"R & Total I log",1.59,0
"R & Total I log",1.6,0
"R & Total I log",1.61,0
"R & Total I log",1.62,0
"R & Total I log",1.63,0
"R & Total I log",1.64,0
"R & Total I log",1.65,0
"R & Total I log",1.66,0
"R & Total I log",1.67,0
"R & Total I log",1.68,0
"R & Total I log",1.69,0
"R & Total I log",1.7,0
"R & Total I log",1.71,0
"R & Total I log",1.72,0
"R & Total I log",1.73,0
"R & Total I log",1.74,0
"R & Total I log",1.75,0
"R & Total I log",1.76,0
"R & Total I log",1.77,0
"R & Total I log",1.78,0
"R & Total I log",1.79,0
"R & Total I log",1.8,0
"R & Total I log",1.81,0
"R & Total I log",1.82,0
"R & Total I log",1.83,0
"R & Total I log",1.84,0
"R & Total I log",1.85,0
"R & Total I log",1.86,0
"R & Total I log",1.87,0
"R & Total I log",1.88,0
"R & Total I log",1.89,0
"R & Total I log",1.9,0
"R & Total I log",1.91,0
"R & Total I log",1.92,0
"R & Total I log",1.93,0
"R & Total I log",1.94,0
"R & Total I log",1.95,0
"R & Total I log",1.96,0
"R & Total I log",1.97,0
"R & Total I log",1.98,0
"R & Total I log",1.99,0
"R & Total I log",2,0
"R & Total I log",2.01,0
"R & Total I log",2.02,0
"R & Total I log",2.03,0
"R & Total I log",2.04,0
"R & Total I log",2.05,0
"R & Total I log",2.06,0
"R & Total I log",2.07,0
"R & Total I log",2.08,0
"R & Total I log",2.09,0
"R & Total I log",2.1,0
"R & Total I log",2.11,0
"R & Total I log",2.12,0
"R & Total I log",2.13,0
"R & Total I log",2.14,0
"R & Total I log",2.15,0
"R & Total I log",2.16,0
"R & Total I log",2.17,0
"R & Total I log",2.18,0
"R & Total I log",2.19,0
"R & Total I log",2.2,0
"R & Total I log",2.21,0
"R & Total I log",2.22,0
"R & Total I log",2.23,0
"R & Total I log",2.24,0
"R & Total I log",2.25,0
"R & Total I log",2.26,0
"R & Total I log",2.27,0
"R & Total I log",2.28,0
"R & Total I log",2.29,0
"R & Total I log",2.3,0
"R & Total I log",2.31,0
"R & Total I log",2.32,0
"R & Total I log",2.33,0
"R & Total I log",2.34,0
"R & Total I log",2.35,0
"R & Total I log",2.36,9.10875259476871e-314
"R & Total I log",2.37,3.97167255334635e-299
"R & Total I log",2.38,2.16103751485616e-285
"R & Total I log",2.39,1.7162041291067e-272
"R & Total I log",2.4,2.29477880658945e-260
"R & Total I log",2.41,5.88643373459324e-249
"R & Total I log",2.42,3.2638026548763e-238
"R & Total I log",2.43,4.36319869475288e-228
"R & Total I log",2.44,1.55450087897535e-218
"R & Total I log",2.45,1.6180878698244e-209
"R & Total I log",2.46,5.35449241725863e-201
"R & Total I log",2.47,6.08806604516344e-193
"R & Total I log",2.48,2.55478077362225e-185
"R & Total I log",2.49,4.22647051180335e-178
"R & Total I log",2.5,2.92936518038095e-171
"R & Total I log",2.51,8.99787156274835e-165
"R & Total I log",2.52,1.29011640697052e-158
"R & Total I log",2.53,9.05946200186465e-153
"R & Total I log",2.54,3.25742586374545e-147
"R & Total I log",2.55,6.2494385766581e-142
"R & Total I log",2.56,6.64643713312327e-137
"R & Total I log",2.57,4.05995920784317e-132
"R & Total I log",2.58,1.47211364568125e-127
"R & Total I log",2.59,3.26687640936843e-123
"R & Total I log",2.6,4.56518524417826e-119
"R & Total I log",2.61,4.12499333152665e-115
"R & Total I log",2.62,2.47028858227807e-111
"R & Total I log",2.63,1.00328984025019e-107
"R & Total I log",2.64,2.82349657117978e-104
"R & Total I log",2.65,5.61748518870463e-101
"R & Total I log",2.66,8.05071389950997e-98
"R & Total I log",2.67,8.45831339863409e-95
"R & Total I log",2.68,6.62253900856161e-92
"R & Total I log",2.69,3.92412146811177e-89
"R & Total I log",2.7,1.78528703043394e-86
"R & Total I log",2.71,6.32130583515133e-84
"R & Total I log",2.72,1.76427762424842e-81
"R & Total I log",2.73,3.92812007734773e-79
"R & Total I log",2.74,7.05582852244446e-77
"R & Total I log",2.75,1.03337313964765e-74
"R & Total I log",2.76,1.24636412587506e-72
"R & Total I log",2.77,1.24966724960086e-70
"R & Total I log",2.78,1.05088547552696e-68
"R & Total I log",2.79,7.47411877547664e-67
"R & Total I log",2.8,4.53144202473342e-65
"R & Total I log",2.81,2.35951429972456e-63
"R & Total I log",2.82,1.06261743899705e-61
"R & Total I log",2.83,4.16668316884791e-60
"R & Total I log",2.84,1.43152111263578e-58
"R & Total I log",2.85,4.33496445359419e-57
"R & Total I log",2.86,1.16359624114985e-55
"R & Total I log",2.87,2.78334070547157e-54
"R & Total I log",2.88,5.96312423917135e-53
"R & Total I log",2.89,1.14975684661595e-51
"R & Total I log",2.9,2.00417646601916e-50
"R & Total I log",2.91,3.17201505180498e-49
"R & Total I log",2.92,4.57698662152294e-48
"R & Total I log",2.93,6.04442430349004e-47
"R & Total I log",2.94,7.33266832104058e-46
"R & Total I log",2.95,8.2001536848168e-45
"R & Total I log",2.96,8.48165316881485e-44
"R & Total I log",2.97,8.13977481518243e-43
"R & Total I log",2.98,7.26985021425178e-42
"R & Total I log",2.99,6.05988633420662e-41
"R & Total I log",3,4.72731534078141e-40
"R & Total I log",3.01,3.24275428429537e-39
"R & Total I log",3.02,2.35353331309637e-38
"R & Total I log",3.03,5.40351258429116e-37
"R & Total I log",3.04,4.03240365081149e-35
"R & Total I log",3.05,4.92068646984342e-33
"R & Total I log",3.06,6.33579875215966e-31
"R & Total I log",3.07,5.4251752173965e-29
"R & Total I log",3.08,3.7188491637182e-27
"R & Total I log",3.09,1.63334506782626e-25
"R & Total I log",3.1,5.42582063206464e-24
"R & Total I log",3.11,1.2755101835936e-22
"R & Total I log",3.12,2.45127432180105e-21
"R & Total I log",3.13,3.93037689919628e-20
"R & Total I log",3.14,4.34421201917002e-19
"R & Total I log",3.15,4.59029690713766e-18
"R & Total I log",3.16,4.28075671134946e-17
"R & Total I log",3.17,2.95395645184593e-16
"R & Total I log",3.18,1.79959517463432e-15
"R & Total I log",3.19,1.04241950292927e-14
"R & Total I log",3.2,4.94166812258462e-14
"R & Total I log",3.21,2.07034144085938e-13
"R & Total I log",3.22,7.91896919470444e-13
"R & Total I log",3.23,2.77614085243571e-12
"R & Total I log",3.24,8.97759573369784e-12
"R & Total I log",3.25,2.84134463552737e-11
"R & Total I log",3.26,7.9379805448925e-11
"R & Total I log",3.27,2.08248609913488e-10
"R & Total I log",3.28,5.15862553025089e-10
"R & Total I log",3.29,1.21131275355424e-09
"R & Total I log",3.3,2.70672039542192e-09
"R & Total I log",3.31,5.77662641242059e-09
"R & Total I log",3.32,1.18139023473848e-08
"R & Total I log",3.33,2.32231097017161e-08
"R & Total I log",3.34,4.40009493900144e-08
"R & Total I log",3.35,8.05608054119397e-08
"R & Total I log",3.36,1.4052264139392e-07
"R & Total I log",3.37,2.40718385572459e-07
"R & Total I log",3.38,4.03099384772748e-07
"R & Total I log",3.39,6.58439392912261e-07
"R & Total I log",3.4,1.04972432353718e-06
"R & Total I log",3.41,1.63564470757193e-06
"R & Total I log",3.42,2.49447998671283e-06
"R & Total I log",3.43,3.72845671847965e-06
"R & Total I log",3.44,5.4685333612957e-06
"R & Total I log",3.45,7.87951432147613e-06
"R & Total I log",3.46,1.11653641192424e-05
"R & Total I log",3.47,1.55745894017414e-05
"R & Total I log",3.48,2.14055320337805e-05
"R & Total I log",3.49,2.90114309641528e-05
"R & Total I log",3.5,3.88050847787504e-05
"R & Total I log",3.51,5.11755593126144e-05
"R & Total I log",3.52,6.68005035569337e-05
"R & Total I log",3.53,8.62689444985098e-05
"R & Total I log",3.54,0.00011022009128043
"R & Total I log",3.55,0.000139491985825118
"R & Total I log",3.56,0.000174823773348058
"R & Total I log",3.57,0.000217109707669973
"R & Total I log",3.58,0.000267411852577466
"R & Total I log",3.59,0.000326735036441275
"R & Total I log",3.6,0.000396113679758624
"R & Total I log",3.61,0.000476767997045103
"R & Total I log",3.62,0.000569886377030926
"R & Total I log",3.63,0.000676714932804839
"R & Total I log",3.64,0.000798535076686502
"R & Total I log",3.65,0.000936672402596323
"R & Total I log",3.66,0.00109247662368335
"R & Total I log",3.67,0.00126730822240341
"R & Total I log",3.68,0.00146253301422506
"R & Total I log",3.69,0.00167951727945531
"R & Total I log",3.7,0.0019196206535418
"R & Total I log",3.71,0.00218418815301471
"R & Total I log",3.72,0.00247454231890577
"R & Total I log",3.73,0.00279197635093456
"R & Total I log",3.74,0.00313774762382478
"R & Total I log",3.75,0.00351307190524034
"R & Total I log",3.76,0.0039191198661144
"R & Total I log",3.77,0.00435700814243956
"R & Total I log",3.78,0.00482779314201816
"R & Total I log",3.79,0.00533247249457398
"R & Total I log",3.8,0.00587198188224053
"R & Total I log",3.81,0.00644719097667286
"R & Total I log",3.82,0.00705889948917571
"R & Total I log",3.83,0.00770783500378084
"R & Total I log",3.84,0.00839465275115841
"R & Total I log",3.85,0.00911993563091172
"R & Total I log",3.86,0.00988419328395151
"R & Total I log",3.87,0.0106878618212154
"R & Total I log",3.88,0.0115313040186383
"R & Total I log",3.89,0.0124148105420092
"R & Total I log",3.9,0.0133386009373009
"R & Total I log",3.91,0.0143028251748773
"R & Total I log",3.92,0.0153075649696185
"R & Total I log",3.93,0.0163528359067437
"R & Total I log",3.94,0.0174385893037445
"R & Total I log",3.95,0.0185647147461939
"R & Total I log",3.96,0.0197310371948888
"R & Total I log",3.97,0.0209373368343075
"R & Total I log",3.98,0.0221833339269286
"R & Total I log",3.99,0.0234686926665426
"R & Total I log",4,0.0247930289192548
"R & Total I log",4.01,0.0261560096991259
"R & Total I log",4.02,0.0275308183414421
"R & Total I log",4.03,0.0292248761169021
"R & Total I log",4.04,0.0318317286377739
"R & Total I log",4.05,0.0355766689042379
"R & Total I log",4.06,0.0403502952733893
"R & Total I log",4.07,0.045935369038792
"R & Total I log",4.08,0.0521321568438772
"R & Total I log",4.09,0.0587933444019017
"R & Total I log",4.1,0.065818218055361
"R & Total I log",4.11,0.0731380039324774
"R & Total I log",4.12,0.0807010175235164
"R & Total I log",4.13,0.0884663730617814
"R & Total I log",4.14,0.0963988732067867
"R & Total I log",4.15,0.104466586483488
"R & Total I log",4.16,0.112640964768338
"R & Total I log",4.17,0.120895608101798
"R & Total I log",4.18,0.129205176031967
"R & Total I log",4.19,0.137547401169288
"R & Total I log",4.2,0.1459015822961
"R & Total I log",4.21,0.154249536375268
"R & Total I log",4.22,0.16257398503312
"R & Total I log",4.23,0.170860127966831
"R & Total I log",4.24,0.179094729631374
"R & Total I log",4.25,0.187266008338379
"R & Total I log",4.26,0.195363242164867
"R & Total I log",4.27,0.203377289602596
"R & Total I log",4.28,0.211300531476724
"R & Total I log",4.29,0.219126544322874
"R & Total I log",4.3,0.226849855019576
"R & Total I log",4.31,0.234465834925569
"R & Total I log",4.32,0.241970613704333
"R & Total I log",4.33,0.249361096957129
"R & Total I log",4.34,0.256634912024745
"R & Total I log",4.35,0.263790233376363
"R & Total I log",4.36,0.270825714124523
"R & Total I log",4.37,0.277740459773945
"R & Total I log",4.38,0.284534006849384
"R & Total I log",4.39,0.29120627291276
"R & Total I log",4.4,0.297757497286262
"R & Total I log",4.41,0.304188192320266
"R & Total I log",4.42,0.310499110299881
"R & Total I log",4.43,0.316691218630798
"R & Total I log",4.44,0.322765670176307
"R & Total I log",4.45,0.328723777663607
"R & Total I log",4.46,0.33456698954127
"R & Total I log",4.47,0.340296868366592
"R & Total I log",4.48,0.345915072267632
"R & Total I log",4.49,0.35142333891926
"R & Total I log",4.5,0.356823476876679
"R & Total I log",4.51,0.36211733152508
"R & Total I log",4.52,0.367306795428418
"R & Total I log",4.53,0.372393796611512
"R & Total I log",4.54,0.377380282368665
"R & Total I log",4.55,0.382268208942463
"R & Total I log",4.56,0.38705953862273
"R & Total I log",4.57,0.391756233355098
"R & Total I log",4.58,0.396360249296439
"R & Total I log",4.59,0.400873531575455
"R & Total I log",4.6,0.405298009826785
"R & Total I log",4.61,0.409635594108526
"R & Total I log",4.62,0.413888176475169
"R & Total I log",4.63,0.418057622357509
"R & Total I log",4.64,0.422145771963348
"R & Total I log",4.65,0.426154437126924
"R & Total I log",4.66,0.430085399725685
"R & Total I log",4.67,0.433940410661446
"R & Total I log",4.68,0.437721188942164
"R & Total I log",4.69,0.441429420986797
"R & Total I log",4.7,0.445066760025464
"R & Total I log",4.71,0.448634825687352
"R & Total I log",4.72,0.452135203681242
"R & Total I log",4.73,0.455569445691589
"R & Total I log",4.74,0.458939069361317
"R & Total I log",4.75,0.462245558427543
"R & Total I log",4.76,0.46549036288632
"R & Total I log",4.77,0.468674899250587
"R & Total I log",4.78,0.471800550899545
"R & Total I log",4.79,0.47486866846643
"R & Total I log",4.8,0.477880570256495
"R & Total I log",4.81,0.480837542706336
"R & Total I log",4.82,0.483740840893471
"R & Total I log",4.83,0.486591689123211
"R & Total I log",4.84,0.489391281470256
"R & Total I log",4.85,0.492140782347675
"R & Total I log",4.86,0.494841327074871
"R & Total I log",4.87,0.497494022510486
"R & Total I log",4.88,0.500099947663035
"R & Total I log",4.89,0.502660154320533
"R & Total I log",4.9,0.505175667645591
"R & Total I log",4.91,0.507647486803753
"R & Total I log",4.92,0.510076585570535
"R & Total I log",4.93,0.512463912960531
"R & Total I log",4.94,0.514810393821702
"R & Total I log",4.95,0.517116929447015
"R & Total I log",4.96,0.519384398152306
"R & Total I log",4.97,0.521613655887304
"R & Total I log",4.98,0.523805536786637
"R & Total I log",4.99,0.525960853755758
"R & Total I log",5,0.528080399009428
"R & Total I log",5.01,0.530165477973044
"R & Total I log",5.02,0.53220110873381
"R & Total I log",5.03,0.534302273316534
"R & Total I log",5.04,0.536950233481231
"R & Total I log",5.05,0.540500883682798
"R & Total I log",5.06,0.544884281492186
"R & Total I log",5.07,0.549786998482921
"R & Total I log",5.08,0.554889214973747
"R & Total I log",5.09,0.559967226362529
"R & Total I log",5.1,0.564896088518702
"R & Total I log",5.11,0.569618474004102
"R & Total I log",5.12,0.574114968529804
"R & Total I log",5.13,0.578385321706276
"R & Total I log",5.14,0.582437414517806
"R & Total I log",5.15,0.586282132140059
"R & Total I log",5.16,0.589931136025879
"R & Total I log",5.17,0.593395583716289
"R & Total I log",5.18,0.596686705990912
"R & Total I log",5.19,0.599814393093323
"R & Total I log",5.2,0.60278793430194
"R & Total I log",5.21,0.605616214023424
"R & Total I log",5.22,0.608307285458748
"R & Total I log",5.23,0.610869196351493
"R & Total I log",5.24,0.613308744399771
"R & Total I log",5.25,0.615632030095337
"R & Total I log",5.26,0.617844647636129
"R & Total I log",5.27,0.619953100812604
"R & Total I log",5.28,0.621962721540759
"R & Total I log",5.29,0.623878921958249
"R & Total I log",5.3,0.625706315007962
"R & Total I log",5.31,0.627449081846665
"R & Total I log",5.32,0.629111270708993
"R & Total I log",5.33,0.630696798798014
"R & Total I log",5.34,0.632209364055514
"R & Total I log",5.35,0.633652416353192
"R & Total I log",5.36,0.635029186004132
"R & Total I log",5.37,0.636342718790872
"R & Total I log",5.38,0.637595894330212
"R & Total I log",5.39,0.638791440744346
"R & Total I log",5.4,0.63993192487346
"R & Total I log",5.41,0.641019764857931
"R & Total I log",5.42,0.642057254404738
"R & Total I log",5.43,0.643046571638717
"R & Total I log",5.44,0.643989780969734
"R & Total I log",5.45,0.64488883524616
"R & Total I log",5.46,0.645745584039925
"R & Total I log",5.47,0.646561783458766
"R & Total I log",5.48,0.647339102821987
"R & Total I log",5.49,0.648079128694379
"R & Total I log",5.5,0.648783368920092
"R & Total I log",5.51,0.649453257576027
"R & Total I log",5.52,0.650090159943761
"R & Total I log",5.53,0.650695376691202
"R & Total I log",5.54,0.651270147403704
"R & Total I log",5.55,0.651815653955445
"R & Total I log",5.56,0.652333023882168
"R & Total I log",5.57,0.652823333592523
"R & Total I log",5.58,0.653287611289299
"R & Total I log",5.59,0.653726839639335
"R & Total I log",5.6,0.654141958297849
"R & Total I log",5.61,0.65453386632397
"R & Total I log",5.62,0.654903424457975
"R & Total I log",5.63,0.655251457236905
"R & Total I log",5.64,0.655578754973174
"R & Total I log",5.65,0.655886072883893
"R & Total I log",5.66,0.656174142226795
"R & Total I log",5.67,0.656443662336037
"R & Total I log",5.68,0.656695302649057
"R & Total I log",5.69,0.656929707166232
"R & Total I log",5.7,0.657147497622124
"R & Total I log",5.71,0.657349270987906
"R & Total I log",5.72,0.65753560171179
"R & Total I log",5.73,0.657707044171985
"R & Total I log",5.74,0.657864133499864
"R & Total I log",5.75,0.658007385780712
"R & Total I log",5.76,0.65813729880172
"R & Total I log",5.77,0.658254353281562
"R & Total I log",5.78,0.658359013956966
"R & Total I log",5.79,0.658451730302645
"R & Total I log",5.8,0.658532937109491
"R & Total I log",5.81,0.658603055135765
"R & Total I log",5.82,0.658662491809625
"R & Total I log",5.83,0.658711641871035
"R & Total I log",5.84,0.658750887917703
"R & Total I log",5.85,0.658780600902265
"R & Total I log",5.86,0.658801140619081
"R & Total I log",5.87,0.65881285617696
"R & Total I log",5.88,0.658816086436542
"R & Total I log",5.89,0.658811160409778
"R & Total I log",5.9,0.658798397632432
"R & Total I log",5.91,0.658778108517155
"R & Total I log",5.92,0.658750594688873
"R & Total I log",5.93,0.658716149296568
"R & Total I log",5.94,0.658675057305591
"R & Total I log",5.95,0.658627595771066
"R & Total I log",5.96,0.658574034097703
"R & Total I log",5.97,0.65851463428308
"R & Total I log",5.98,0.658449651148851
"R & Total I log",5.99,0.658379332557579
"R & Total I log",6,0.658303919618819
"R & Total I log",6.01,0.658223549520254
"R & Total I log",6.02,0.658139950284964
"R & Total I log",6.03,0.658057077113405
"R & Total I log",6.04,0.657923789715953
"R & Total I log",6.05,0.657628173710878
"R & Total I log",6.06,0.657083811267334
"R & Total I log",6.07,0.656273598112334
"R & Total I log",6.08,0.655232646634873
"R & Total I log",6.09,0.65401575164652
"R & Total I log",6.1,0.652674706166834
"R & Total I log",6.11,0.651249409098376
"R & Total I log",6.12,0.649767479565244
"R & Total I log",6.13,0.648246962376797
"R & Total I log",6.14,0.646699544094642
"R & Total I log",6.15,0.645133354184213
"R & Total I log",6.16,0.643554181682671
"R & Total I log",6.17,0.641967040168456
"R & Total I log",6.18,0.640374319218173
"R & Total I log",6.19,0.638779859438054
"R & Total I log",6.2,0.637186995937022
"R & Total I log",6.21,0.635597497551199
"R & Total I log",6.22,0.63401384702293
"R & Total I log",6.23,0.632437856356982
"R & Total I log",6.24,0.630871095090879
"R & Total I log",6.25,0.629315379856443
"R & Total I log",6.26,0.627771893185924
"R & Total I log",6.27,0.62624198392427
"R & Total I log",6.28,0.62472654145207
"R & Total I log",6.29,0.623226426099599
"R & Total I log",6.3,0.621742491645927
"R & Total I log",6.31,0.62027546028629
"R & Total I log",6.32,0.61882593769651
"R & Total I log",6.33,0.617394433917529
"R & Total I log",6.34,0.615981350882544
"R & Total I log",6.35,0.614587059127247
"R & Total I log",6.36,0.613211893705157
"R & Total I log",6.37,0.611856089913076
"R & Total I log",6.38,0.610519821239608
"R & Total I log",6.39,0.609203213126186
"R & Total I log",6.4,0.607906356773991
"R & Total I log",6.41,0.606629311596985
"R & Total I log",6.42,0.605372104397572
"R & Total I log",6.43,0.604134724500782
"R & Total I log",6.44,0.602917136734882
"R & Total I log",6.45,0.601719281220703
"R & Total I log",6.46,0.600541080211681
"R & Total I log",6.47,0.599382435188711
"R & Total I log",6.48,0.598243230099116
"R & Total I log",6.49,0.597123334022576
"R & Total I log",6.5,0.596022603357604
"R & Total I log",6.51,0.594940883554873
"R & Total I log",6.52,0.593878010605331
"R & Total I log",6.53,0.592833812458382
"R & Total I log",6.54,0.591808110382286
"R & Total I log",6.55,0.590800720214935
"R & Total I log",6.56,0.589811453484179
"R & Total I log",6.57,0.588840118414291
"R & Total I log",6.58,0.587886520845737
"R & Total I log",6.59,0.586950465082192
"R & Total I log",6.6,0.586031754685812
"R & Total I log",6.61,0.585130193209471
"R & Total I log",6.62,0.58424558481498
"R & Total I log",6.63,0.583377734778656
"R & Total I log",6.64,0.582526449967058
"R & Total I log",6.65,0.581691539313578
"R & Total I log",6.66,0.580872814230293
"R & Total I log",6.67,0.580070089194784
"R & Total I log",6.68,0.579283181229306
"R & Total I log",6.69,0.57851191081868
"R & Total I log",6.7,0.577756102177784
"R & Total I log",6.71,0.577015583237084
"R & Total I log",6.72,0.576290185645245
"R & Total I log",6.73,0.575579744860555
"R & Total I log",6.74,0.574884100259143
"R & Total I log",6.75,0.574203095182946
"R & Total I log",6.76,0.573536576919742
"R & Total I log",6.77,0.57288439665657
"R & Total I log",6.78,0.572246409430588
"R & Total I log",6.79,0.571622474069722
"R & Total I log",6.8,0.571012453107445
"R & Total I log",6.81,0.570416212679592
"R & Total I log",6.82,0.569833622413984
"R & Total I log",6.83,0.569264555313564
"R & Total I log",6.84,0.56870888762588
"R & Total I log",6.85,0.568166498701839
"R & Total I log",6.86,0.567637270853072
"R & Total I log",6.87,0.567121089211797
"R & Total I log",6.88,0.566617841587425
"R & Total I log",6.89,0.566127418318008
"R & Total I log",6.9,0.56564971211921
"R & Total I log",6.91,0.565184617938441
"R & Total I log",6.92,0.564732032717163
"R & Total I log",6.93,0.564291855448085
"R & Total I log",6.94,0.563863987087654
"R & Total I log",6.95,0.563448330164107
"R & Total I log",6.96,0.563044788649347
"R & Total I log",6.97,0.562653267917135
"R & Total I log",6.98,0.562273674700076
"R & Total I log",6.99,0.561905916966077
"R & Total I log",7,0.561549903770775
"R & Total I log",7.01,0.561205492076811
"R & Total I log",7.02,0.560873247651617
"R & Total I log",7.03,0.560560298240209
"R & Total I log",7.04,0.560219674217355
"R & Total I log",7.05,0.55967028804822
"R & Total I log",7.06,0.558695701826362
