id,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
1294,0.37271372,4.71633558,15.8440394,0.46434876,0.01283177,48.0730353
1295,0.16644179,4.50240231,45.2177255,2.28674203,0.04849882,120.557093
1296,0.3629259,6.15055258,36.4169303,1.88661966,0.02816823,185.906115
1297,0.31611471,5.28255246,70.4635253,1.14597322,0.01974601,68.9691808
1298,0.30546997,4.04211009,7.75174898,0.60328189,0.11564644,8226.24078
1299,0.39205398,3.89067149,7.5090922,0.64731491,0.07544686,212.158149
1300,0.36006682,4.80427123,3.31851255,0.52017218,0.08948303,50.2228102
1301,0.21812976,4.54966225,26.6958989,2.12145769,0.09748116,4678.71016
1302,0.43810366,6.31479102,8.48067526,1.8283582,0.0946959,268.460399
1303,0.22376835,5.48039451,4.56895148,1.01732624,0.10207974,2079.58273
1304,0.24758109,3.87901435,3.77371002,0.75103006,0.12256392,993.510748
1305,0.28429512,3.94517151,1.24109441,0.70306394,0.38760121,257.41303
1306,0.3829842,4.64786706,2.18104439,0.48538759,0.32290831,203.704895
1307,0.23553387,4.64606428,10.3824315,1.77205924,0.20522562,755.214212
1308,0.33100774,6.25701314,3.5328323,1.73308156,0.16835172,645.078165
1309,0.3089573,5.53506176,2.94874506,0.92301036,0.09494003,208.652067
1310,0.47580108,3.82894341,18.7656237,0.68026835,0.09978419,317.115712
1311,0.39600804,3.93457813,9.67844555,0.77624671,0.04103145,77.880558
1312,0.26740217,4.6521788,8.65927872,0.63328291,0.03999133,36.7769281
1313,0.24029357,4.69782417,25.3548535,1.63520775,0.10255804,860.362594
1314,0.42555237,6.18426949,5.53678643,1.75305903,0.16552966,108.089218
1315,0.33520154,5.52541348,5.90988374,1.09323612,0.09916307,59.8791003
1316,0.43258715,4.0190062,16.3327155,0.53120214,0.05348274,26781.8155
1317,0.22261719,3.80722302,12.4393991,0.91124427,0.05274016,75312.3857
1318,0.35090104,4.77325138,3.86904558,0.48263285,0.06601967,28365.2221
1319,0.19758339,4.53612265,47.4058827,2.27856039,0.04865509,48964.9676
1320,0.35303424,6.10515583,25.2190668,2.09491359,0.04063688,2634.12947
1321,0.3641305,5.47046933,14.7775716,1.24713266,0.05761024,4755.83991
1322,0.3111281,3.98887988,4.93506179,0.94476091,0.1883481,524.874095
1323,0.38679537,3.96221257,8.122237,0.76418295,0.0674502,180.120661
1324,0.34992693,4.923002,6.49353189,0.4148781,0.0242624,122.520215
1325,0.23990486,4.7186099,14.6613436,1.96529734,0.21214921,184.434911
1326,0.43535444,6.03076948,6.66352753,2.37377237,0.21708348,1660.21377
1327,0.25934341,5.45734125,13.3971342,1.09146757,0.02544382,266.886366
1328,0.34688843,3.97970206,11.7262786,0.6110626,0.05221806,4212.81659
1329,0.38364963,4.06280976,11.8074797,0.80138256,0.05154292,7777.33071
1330,0.37401462,4.96261559,12.2058893,0.49068765,0.01354149,2309.21377
1331,0.33186646,4.62802155,12.5881974,1.76733688,0.22719455,1473.46799
1332,0.38966596,6.03095168,12.0277413,1.9605842,0.10823608,397.958121
1333,0.28685331,5.37569003,11.7295282,0.96747513,0.0342612,8876.84587
1334,0.27238228,4.05888929,8.67323555,0.63116437,0.05885375,575.310593
1335,0.35031301,3.94587736,6.78216487,0.81915851,0.06778421,84.3389793
1336,0.34372166,4.78338079,3.30764005,0.52210289,0.05527445,343.701655
1337,0.31025016,4.5505959,38.4663057,1.90454882,0.08129722,149.825479
1338,0.4566771,6.38781681,10.7121261,1.91106241,0.08358105,59.6360416
1339,0.34447754,5.34414074,9.27317565,0.89948702,0.06192411,461.952376
1340,0.24188432,3.92414858,15.2718552,0.89860062,0.04417741,2405.45012
1341,0.27471872,3.9712357,9.52967941,0.99880441,0.03267474,1037.1633
1342,0.37344802,4.79046256,4.13296394,0.44027019,0.03704567,78.9650647
1343,0.22718985,4.74215711,61.7970915,1.84863048,0.03862204,1087.55665
1344,0.46731237,6.07769796,30.9679363,1.89908624,0.02925656,2883.98886
1345,0.37955954,5.51424994,21.3117108,0.96301818,0.03736034,175.134757
1346,0.4175605,3.91229439,11.2533433,0.65288373,0.11777071,332.623788
1347,0.14578723,3.85375054,7.53362611,0.93258321,0.05621878,545.063399
1348,0.455761,4.74295347,3.96841159,0.45627672,0.05434653,1234.40006
1349,0.17388159,4.73769444,10.5756077,2.22335255,0.19115805,281.538929
1350,0.43577384,5.83826589,12.2224546,2.37833417,0.14353439,288.901093
1351,0.32850063,5.54804924,12.5338963,0.80316538,0.05047128,833.854793
1352,0.30240962,4.05154224,4.88111125,0.84716612,0.1305418,5462.76846
1353,0.48257158,3.87533252,3.85697982,0.76188962,0.24260452,1106.42343
1354,0.44246234,4.79775567,1.78394954,0.46972931,0.17279327,2537.65193
1355,0.29136936,4.5611662,87.1572819,1.87296784,0.04679402,185.124596
1356,0.40361395,6.49296065,5.74997508,1.61687486,0.09389789,1637.03083
1357,0.39074378,5.58281154,3.48086168,0.74016885,0.15005774,728.216814
1358,0.27779823,4.08804319,24.2127543,0.72448892,0.0317159,279.012109
1359,0.28383535,4.04795485,9.92296881,0.82422193,0.02727271,706.025074
1360,0.37664766,4.70844607,12.9217964,0.50175911,0.02320159,472.100181
1361,0.21137758,4.65940758,79.9083386,2.2595716,0.0332571,237.550182
1362,0.35733319,6.11440013,30.5871792,1.71557056,0.01808216,181.813765
1363,0.29388727,5.26716999,18.9048883,1.10359695,0.04381705,280.994879
1364,0.41397018,4.01052453,254.323336,0.78384489,0.00403201,1297.57614
1365,0.3675715,3.96019573,379.32535,0.76651594,0.00131801,818.057502
1366,0.29044762,4.63007658,197.438136,0.65738802,0.00222948,517.177561
1367,0.28733196,4.66030709,540.387667,1.93354196,0.0060323,4082.56595
1368,0.33044949,5.84463738,388.062294,2.14408462,0.00266434,2172.11007
1369,0.33606891,5.77817627,605.534735,0.99825087,0.00046466,616.867787
1370,0.29029398,3.95321352,32.1229998,0.65223231,0.02615428,204.515383
1371,0.2854842,3.86507822,9.99798848,0.89557015,0.04116569,429.079125
1372,0.31718708,4.81314942,6.12145458,0.50501067,0.05605239,1313.25263
1373,0.18377144,4.65075303,25.7618594,1.96853696,0.05640496,537.418143
1374,0.4249694,6.03196257,30.4641169,2.18961911,0.05152097,192.055651
1375,0.30074291,5.50067767,9.09311859,1.10230356,0.04293991,586.915185
1376,0.3416718,4.09506285,5.70238211,0.63111908,0.12255434,893.206664
1377,0.25622002,3.92923643,8.15386442,1.1120966,0.06068832,51.3512627
1378,0.39093287,4.69657711,3.46900121,0.57565343,0.0916837,364.010391
1379,0.20446717,4.65169655,15.6946058,1.97477613,0.12245244,1125.83713
1380,0.47235457,6.16905823,28.9184906,1.62645405,0.03567707,501.26895
1381,0.33410938,5.70524437,8.97968562,1.09676168,0.06360723,1263.50512
1382,0.29621998,4.16383325,21.3882737,0.5700301,0.03704847,1418.91378
1383,0.38650453,4.0387479,4.63433247,0.92870239,0.08873891,220.450531
1384,0.33196668,4.70432801,1.94060796,0.49709828,0.02906815,557.070989
1385,0.16731229,4.47122509,16.3649008,2.37990711,0.14709025,564.981367
1386,0.33959281,6.15834628,8.84756911,1.87195587,0.08203447,1023.42691
1387,0.28093096,5.55138385,8.72639494,0.97560641,0.05719819,740.615581
1388,0.3449579,4.03469017,150.815981,0.81378769,0.00395212,200.966971
1389,0.37937622,4.06928328,165.692336,0.9903151,0.00429088,12.5727678
1390,0.36616894,4.65688468,71.6221068,0.47282333,0.00453561,636.560214
1391,0.20770023,4.62741173,543.437113,2.06551597,0.00363005,366.797491
1392,0.2947611,5.96483524,589.11316,2.10566053,0.00263449,277.662942
1393,0.27240519,5.45390769,176.368475,1.16239737,0.00328123,356.382454
1394,0.27525799,4.07801523,5.67086561,0.8517895,0.10455231,1216.22181
1395,0.37760314,3.988561,4.44864395,0.80359288,0.08684517,1044.67616
1396,0.43913519,5.00331982,2.58582998,0.37866871,0.11042214,595.346813
1397,0.14047151,4.53247497,12.2634662,2.53395812,0.1958387,5186.88888
1398,0.26279508,5.83439738,5.44235068,2.08094581,0.13682919,4178.78854
1399,0.44467496,5.37941366,5.8572419,0.9813592,0.16657567,3451.88796
1400,0.27503965,4.02692081,71.8069509,0.7682446,0.00715756,920.218176
1401,0.28856879,3.82519944,63.8745084,0.63521133,0.00852519,1286.75236
1402,0.3830659,4.78241765,77.3889542,0.45350975,0.00378599,559.894371
1403,0.21088347,4.53824342,60.7257559,2.5724193,0.04263633,5694.80665
1404,0.42929265,6.10147231,64.6768118,1.67961423,0.01346616,40610.7097
1405,0.26641416,5.40883298,59.3099838,1.24332745,0.00951627,1250.27731
1406,0.4503488,3.79210809,10.6786582,0.79278011,0.12679495,4262.30488
1407,0.48247031,4.06974815,3.04010657,0.70393954,0.21525128,10038.4918
1408,0.38587165,4.96158988,0.96507021,0.34969706,0.18451239,8884.68601
1409,0.24311571,4.45213638,12.89517,2.15057229,0.30605194,442.353068
1410,0.39726717,6.02606767,4.0086485,2.16826524,0.34739754,28322.9114
1411,0.40419806,5.68229817,4.21548357,0.9590557,0.14604071,687.270505
1412,0.224517,4.04669918,11.5246352,0.8564405,0.04466487,814.071992
1413,0.22382479,3.8958809,3.9365557,0.86846187,0.0674171,536.005591
1414,0.34070109,4.82243854,2.07406727,0.35918315,0.01972103,360.118825
1415,0.21413795,4.627431,40.4909886,2.25681355,0.0556931,332.516769
1416,0.37766209,6.3304624,11.3415508,1.59993,0.10090162,201.370052
1417,0.31914875,5.44836398,9.9694803,0.93899683,0.05688588,1951.48171
1418,0.29026235,4.0242603,20.4082723,0.76505645,0.0299814,233.103261
1419,0.25266105,3.92416469,12.9354363,0.81042072,0.02949134,88.2086399
1420,0.43109882,4.92624209,15.2734457,0.51615626,0.01424454,589.619469
1421,0.23561271,4.41701649,48.8678249,2.0939402,0.05208217,1391.1973
1422,0.44169311,6.20801022,26.0390957,1.86289583,0.02470472,2334.64352
1423,0.33142737,5.63200708,28.5571428,1.00181818,0.01998624,318.981319
1424,0.32684269,4.03300946,160.969427,0.86491083,0.00405387,71.6931829
1425,0.28161451,3.93561619,222.321833,0.97712985,0.00160527,59.4716197
1426,0.41181937,4.71574918,30.7215274,0.53505812,0.01570037,84.2075583
1427,0.23265643,4.51675875,40.2293869,1.77526007,0.05482344,59.3496473
1428,0.32179073,6.03771367,30.5358632,1.88217152,0.02737565,91.2936224
1429,0.28049276,5.5603484,99.4291947,1.2461458,0.00319094,248.069486
1430,0.23516145,4.06809095,21.0812365,0.87934159,0.02881288,5834.20807
1431,0.25037342,3.98445075,25.3580982,0.66074237,0.01184163,3912.54269
1432,0.2392144,4.73346276,25.3034105,0.44466171,0.0101432,5460.2348
1433,0.22022682,4.7937296,19.6070074,1.83294514,0.06457282,10193.4409
1434,0.41212228,6.08703635,19.3784417,1.74369932,0.02959506,5130.91595
1435,0.48103556,5.49910657,23.2883871,1.04423951,0.02434502,13202.0309
1436,0.3343405,4.05505358,31.5290504,0.84766743,0.02929139,258.549819
1437,0.42452154,4.01046182,20.6921036,0.80477073,0.02904893,1273.64189
1438,0.41065379,4.73390594,5.74172639,0.40924038,0.02162543,179.179428
1439,0.22138354,4.6266582,92.0010825,2.09194224,0.02497602,206.316693
1440,0.36933949,6.0144478,24.1350209,1.6908576,0.03115345,852.140153
1441,0.271064,5.6070272,17.4186434,1.02128192,0.01151692,1151.71933
1442,0.25729126,3.98373356,18.3658023,0.78426059,0.03951454,512.658123
1443,0.33331348,3.83193143,34.5920282,0.79523872,0.02059538,377.803537
1444,0.42269709,4.73127005,30.8532426,0.49356437,0.01401514,330.97004
1445,0.27407203,4.73230856,48.7993486,2.34636809,0.06146906,81.142343
1446,0.41383276,6.21862582,15.1035927,2.27536526,0.08115031,22.5496163
1447,0.33235605,5.55467931,33.4369052,1.10884566,0.02336619,313.904459
1448,0.2482417,4.11494281,7.00851074,0.98850586,0.1077342,1039.01809
1449,0.25452414,3.96757132,8.29367544,0.88526647,0.04345398,283.654527
1450,0.38222964,4.82734758,5.11142631,0.43753113,0.05099583,373.205944
1451,0.26405803,4.5514288,10.7765595,2.04159227,0.24723773,225.224547
1452,0.42005285,6.06660313,4.6804037,1.84892398,0.18576088,270.958903
1453,0.45483675,5.53569544,4.49348409,0.8559577,0.11870799,274.891511
1454,0.21767593,3.93857645,8.54685926,0.87353708,0.08483818,132.189836
1455,0.3169419,4.01314613,5.34410166,0.66796851,0.09777173,194.738654
1456,0.34311177,4.82734213,4.41373899,0.46946119,0.0599202,39.4107225
1457,0.17577301,4.64745823,30.0702323,1.74845672,0.09214269,1116.91117
1458,0.4501985,6.04559634,11.613502,2.31449858,0.10784055,177.307588
1459,0.32779772,5.66132486,9.08328583,1.16671998,0.08123816,44.013878
1460,0.227137,3.98949226,76.8039473,0.71708763,0.01044894,1293.52481
1461,0.23126075,3.93649177,90.6854019,0.86488079,0.00537064,599.959493
1462,0.34433065,4.76774615,58.5756381,0.52848672,0.00321803,472.558715
1463,0.158529,4.6539505,68.1048544,2.13283816,0.03240906,4717.89823
1464,0.35199643,6.08343656,71.5757726,2.1610582,0.01231024,381.291556
1465,0.33091397,5.69704664,62.7315197,1.09476752,0.00891986,926.80772
1466,0.33100982,4.20962979,12.0778871,0.8851924,0.03961085,4941.61267
1467,0.33991242,3.89802406,19.4005686,0.79291412,0.02756413,1451.63702
1468,0.3444074,4.81779692,15.4891713,0.4737685,0.02241303,3534.96239
1469,0.22630377,4.65934979,57.9623517,1.65873546,0.03463167,954.039571
1470,0.54800151,6.2333491,22.0449126,1.67957724,0.04904633,2974.53766
1471,0.37108294,5.48777526,24.476179,0.97116323,0.02298625,1211.13535
1472,0.26836549,4.0354999,11.970095,0.71631215,0.05533827,214.520481
1473,0.26904771,3.93776014,11.4462081,0.82839661,0.04609323,1424.08467
1474,0.39109778,4.92100661,12.3638584,0.38440813,0.01405632,942.703341
1475,0.23139576,4.62660509,17.4952402,2.03788706,0.1994546,383.873059
1476,0.3488258,6.01924706,10.4130638,1.85717776,0.07721238,471.742415
1477,0.32073284,5.36449999,11.9996626,1.2917179,0.05302818,383.154559
1478,0.19629621,4.04285836,12.5439723,0.87897472,0.04708469,968.588234
1479,0.43608558,4.03159279,8.49188522,0.66975376,0.08559178,999.216167
1480,0.3587892,4.70290082,4.09894658,0.4672461,0.0772918,1569.84512
1481,0.16571845,4.55542064,14.9659106,2.56284435,0.14601654,1134.87265
1482,0.32750785,5.90833069,13.1702003,2.18196966,0.08609308,1120.65529
1483,0.27110926,5.61539441,8.40322819,1.09067156,0.0794849,1117.66226
1484,0.32289007,4.09081858,8.53773314,0.76233602,0.07208906,341.661884
1485,0.26425492,3.81057351,12.1482621,0.93787804,0.03684874,48.9524581
1486,0.31743094,4.82969519,5.66747427,0.47953172,0.05272129,540.150206
1487,0.33066916,4.45893848,94.9704415,1.61599724,0.03500976,199.863189
1488,0.39020968,6.05656586,22.4731656,2.06850245,0.04508826,76.7511541
1489,0.27005356,5.48025951,14.3055093,0.96578939,0.03720115,271.950081
1490,0.254754,3.94362496,90.0158268,0.83628066,0.00815002,4320.53991
1491,0.26848115,3.85387496,91.8591857,0.69110784,0.00214675,1878.42552
1492,0.29165432,4.6053194,46.6642223,0.5447862,0.00787358,1886.09312
1493,0.29108151,4.66473921,92.064143,1.99340675,0.03109204,4400.88042
1494,0.30865074,6.06159898,86.8499299,2.28791687,0.00988373,3001.59223
1495,0.27291883,5.3785872,65.6231278,1.21230516,0.00863215,1337.49398
1496,0.31275128,4.0035123,1.01107389,0.80952727,0.45205509,202.088953
1497,0.50550927,3.91745467,1.17369522,0.75704236,0.99616915,221.133525
1498,0.38335796,4.68692412,1.06547535,0.41313879,0.6097558,869.364999
1499,0.33239253,4.43377264,4.89045402,1.39105882,1.01402893,226.541162
1500,0.38351328,5.92078862,2.50171358,1.85507966,0.37439724,285.036893
1501,0.51614323,5.70455318,2.14075052,0.85562135,0.6189901,194.240671
1502,0.25643419,3.93778037,4.60915938,0.74633919,0.21598463,14284.2758
1503,0.30112846,3.93124996,2.58248281,0.73576123,0.21035129,12925.3365
1504,0.41515972,4.75092782,1.0142252,0.43035887,0.22460151,5623.83015
1505,0.1968636,4.62264489,8.21157265,2.31149774,0.21942005,26353.4567
1506,0.30143023,6.1256968,4.527042,2.19568288,0.2227125,1833.94124
1507,0.31622788,5.67820069,1.84876053,0.93005754,0.21110248,4345.31784
1508,0.34564131,3.97296237,37.816048,0.73803446,0.01826573,187.832056
1509,0.2683671,3.9655512,25.3063024,0.98646376,0.01607621,55.124091
1510,0.34825944,4.91393234,13.2034318,0.4957215,0.01735072,86.5341761
1511,0.1776954,4.68102305,104.443178,2.19445463,0.01706489,114.160698
1512,0.36235485,6.07075264,60.0585622,2.48667345,0.01836822,74.1953357
1513,0.30096527,5.55488229,23.0689927,1.02182853,0.01725076,157.674649
1514,0.19490736,3.90579802,341.033286,0.87452963,0.0016371,179.11539
1515,0.30600102,3.81144288,344.840332,1.04008584,0.00170229,329.755718
1516,0.31784561,4.83582572,156.011227,0.52078004,0.00159705,2095.74289
1517,0.16913632,4.50068424,740.848946,2.75284163,0.0030197,1742.16677
1518,0.34909449,6.09482429,378.475011,1.90730983,0.00251441,2845.84551
1519,0.33662983,5.38129554,204.806979,0.91525275,0.00345773,354.888469
1520,0.26321435,3.97407309,26.1320999,0.91595466,0.0149409,1816.75743
1521,0.2682708,4.00783856,18.5700944,0.91640417,0.01951639,186.2484
1522,0.36231996,4.70590877,21.2392974,0.44192571,0.01240277,8476.6177
1523,0.2059559,4.54070751,19.273295,2.11060853,0.14147778,1029.65416
1524,0.26862398,6.04925222,10.5318121,1.95739362,0.05320478,252.306083
1525,0.33894506,5.5041835,14.5041433,0.93274441,0.02756239,734.470801
1526,0.43914082,3.90074772,18.8175945,0.49641728,0.05188447,693.877252
1527,0.29609931,3.8751362,20.9588738,0.8280077,0.02409967,2374.56455
1528,0.35525686,4.82244576,21.5242937,0.45491897,0.01254656,344.924403
1529,0.19079146,4.5462909,24.9320227,2.27934194,0.1179875,1959.15789
1530,0.35086929,5.92811389,27.8276879,2.33595534,0.03769579,284.68952
1531,0.36397335,5.5265495,19.1722228,0.9401758,0.01087567,379.157471
1532,0.28330138,4.08441927,6.06520549,0.75747124,0.10275835,530.170387
1533,0.41451873,3.8590353,5.60079184,0.76201671,0.11245005,2789.38191
1534,0.50446187,4.85784873,7.39925314,0.43370582,0.02445019,1467.95021
1535,0.21685062,4.73631008,9.21062687,1.65213735,0.19190322,2984.11941
1536,0.46563575,6.21303587,14.3816429,1.79684468,0.10603728,979.746551
1537,0.29501612,5.66955031,9.8696169,0.95257217,0.03201779,2308.22338
1538,0.37151474,3.93898755,88.6675247,0.86211158,0.01099027,2824.34741
1539,0.46476107,3.97867284,54.2090561,0.64434585,0.0113239,3265.1879
1540,0.3351383,4.80354285,25.5837577,0.53222503,0.01123986,1292.87188
1541,0.29212365,4.75688175,200.85878,2.04099631,0.01513696,3217.98871
1542,0.36334558,6.11488626,74.3616536,1.73271929,0.01104653,1154.66751
1543,0.44901775,5.40270347,62.0889561,1.05660717,0.01332744,10324.5841
1544,0.28155001,4.04085866,17.1327933,0.83418661,0.04262228,107.156065
1545,0.33614188,3.94718018,15.2265181,0.98464758,0.04089051,25.1826125
1546,0.35465999,4.77725008,4.35669102,0.44990059,0.03120027,234.237505
1547,0.15717585,4.63333875,116.46676,2.1922741,0.02499954,176.600828
1548,0.306017,6.31794835,37.0497466,2.45527681,0.02104391,36.1609206
1549,0.31749572,5.52482162,5.70926322,1.30743325,0.05627406,53.6268483
1550,0.29535381,4.00059293,14.8307279,0.89615233,0.05646529,3499.85177
1551,0.42471597,3.9963552,5.02642867,0.93955034,0.07867313,3919.54921
1552,0.48425657,4.87061167,2.3857255,0.45475644,0.12418386,3030.63249
1553,0.23446909,4.5380712,7.96138754,1.64279447,0.31632881,2999.89005
1554,0.35255874,5.84076626,7.14422424,2.35798307,0.15326983,438.892673
1555,0.40813995,5.4157267,1.26511579,0.95676349,0.79389031,303.040307
1556,0.45204225,4.07276197,26.1442406,0.75274074,0.02958217,296.541914
1557,0.35821002,3.98263905,12.9086782,0.7193341,0.03410659,3178.72631
1558,0.39090406,4.86335946,12.8353558,0.47601861,0.02223059,4854.50296
1559,0.19692077,4.5656833,30.6158242,1.90175247,0.05381871,1524.6561
1560,0.37060892,6.0776081,34.0865444,2.34833619,0.02557136,292.137054
