"V1","label"
"1.8057178408754","Total
gametocyte "
"3.39607653434728","Total
gametocyte "
"3.6867052300069","Total
gametocyte "
"4.29466915382097","Total
gametocyte "
"4.54940083577437","Total
gametocyte "
"3.21676574271777","Total
gametocyte "
"4.72326868228238","Total
gametocyte "
"4.17710307503428","Total
gametocyte "
"2.1642702702484","Total
gametocyte "
"3.63219542071874","Total
gametocyte "
"2.56777341882877","Total
gametocyte "
"1.87203939826146","Total
gametocyte "
"3.83631255883373","Total
gametocyte "
"3.65053402829895","Total
gametocyte "
"4.74252608737784","Total
gametocyte "
"2.38873418149155","Total
gametocyte "
"3.73652178105072","Total
gametocyte "
"2.505434996637","Total
gametocyte "
"4.4016463646815","Total
gametocyte "
"4.58285099451211","Total
gametocyte "
"3.2931901277012","Total
gametocyte "
"2.3615714473821","Total
gametocyte "
"2.85865554856699","Total
gametocyte "
"3.75453426825191","Total
gametocyte "
"4.62925654217557","Total
gametocyte "
"4.64200088919609","Total
gametocyte "
"4.6721132645142","Total
gametocyte "
"4.056759742338","Total
gametocyte "
"3.3126518400132","Total
gametocyte "
"2.61061276411453","Total
gametocyte "
"4.72506867154668","Total
gametocyte "
"4.72639865746259","Total
gametocyte "
"3.63375726016268","Total
gametocyte "
"2.81493201052903","Total
gametocyte "
"4.66917190924043","Total
gametocyte "
"3.63703454481282","Total
gametocyte "
"3.60586297292686","Total
gametocyte "
"3.31222555573456","Total
gametocyte "
"4.6626310274244","Total
gametocyte "
"4.71167646566476","Total
gametocyte "
"4.24505849544814","Total
gametocyte "
"2.21743160468131","Total
gametocyte "
"4.59029449735516","Total
gametocyte "
"4.70459175651441","Total
gametocyte "
"1.47469632343772","Total
gametocyte "
"4.7263391218286","Total
gametocyte "
"2.5922622404123","Total
gametocyte "
"4.6648059876236","Total
gametocyte "
"2.64337263144945","Total
gametocyte "
"4.68228629467003","Total
gametocyte "
"2.10107184730948","Total
gametocyte "
"4.62251683348234","Total
gametocyte "
"4.01452903091537","Total
gametocyte "
"4.70253570853405","Total
gametocyte "
"3.32692485762757","Total
gametocyte "
"4.62323074694586","Total
gametocyte "
"3.49517902264894","Total
gametocyte "
"4.7108207525351","Total
gametocyte "
"4.53501195389667","Total
gametocyte "
"2.38423500616957","Total
gametocyte "
