"","cue_range","cr","label","min","max"
"1254",28.0422489167712,0,"Asexual iRBC log10",0,251912.347863507
"1255",28.1299182475095,0,"Asexual iRBC log10",0,251912.347863507
"1256",28.2178616615275,0,"Asexual iRBC log10",0,251912.347863507
"1257",28.3060800156999,0,"Asexual iRBC log10",0,251912.347863507
"1258",28.3945741695807,0,"Asexual iRBC log10",0,251912.347863507
"1259",28.4833449854105,0,"Asexual iRBC log10",0,251912.347863507
"1260",28.5723933281262,0,"Asexual iRBC log10",0,251912.347863507
"1261",28.6617200653684,0,"Asexual iRBC log10",0,251912.347863507
"1262",28.7513260674904,0,"Asexual iRBC log10",0,251912.347863507
"1263",28.8412122075663,0,"Asexual iRBC log10",0,251912.347863507
"1264",28.9313793613999,0,"Asexual iRBC log10",0,251912.347863507
"1265",29.021828407533,0,"Asexual iRBC log10",0,251912.347863507
"1266",29.1125602272541,0,"Asexual iRBC log10",0,251912.347863507
"1267",29.2035757046068,0,"Asexual iRBC log10",0,251912.347863507
"1268",29.2948757263984,0,"Asexual iRBC log10",0,251912.347863507
"1269",29.386461182209,0,"Asexual iRBC log10",0,251912.347863507
"1270",29.4783329643994,0,"Asexual iRBC log10",0,251912.347863507
"1271",29.5704919681206,0,"Asexual iRBC log10",0,251912.347863507
"1272",29.6629390913218,0,"Asexual iRBC log10",0,251912.347863507
"1273",29.7556752347597,0,"Asexual iRBC log10",0,251912.347863507
"1274",29.8487013020071,0,"Asexual iRBC log10",0,251912.347863507
"1275",29.9420181994614,0,"Asexual iRBC log10",0,251912.347863507
"1276",30.035626836354,0,"Asexual iRBC log10",0,251912.347863507
"1277",30.1295281247586,0,"Asexual iRBC log10",0,251912.347863507
"1278",30.2237229796006,0,"Asexual iRBC log10",0,251912.347863507
"1279",30.3182123186656,0,"Asexual iRBC log10",0,251912.347863507
"1280",30.4129970626086,0,"Asexual iRBC log10",0,251912.347863507
"1281",30.5080781349626,0,"Asexual iRBC log10",0,251912.347863507
"1282",30.6034564621482,0,"Asexual iRBC log10",0,251912.347863507
"1283",30.6991329734822,0,"Asexual iRBC log10",0,251912.347863507
"1284",30.7951086011866,0,"Asexual iRBC log10",0,251912.347863507
"1285",30.8913842803981,0,"Asexual iRBC log10",0,251912.347863507
"1286",30.9879609491767,0,"Asexual iRBC log10",0,251912.347863507
"1287",31.0848395485153,0,"Asexual iRBC log10",0,251912.347863507
"1288",31.1820210223484,0,"Asexual iRBC log10",0,251912.347863507
"1289",31.2795063175617,0,"Asexual iRBC log10",0,251912.347863507
"1290",31.3772963840013,0,"Asexual iRBC log10",0,251912.347863507
"1291",31.4753921744826,0,"Asexual iRBC log10",0,251912.347863507
"1292",31.5737946447998,0,"Asexual iRBC log10",0,251912.347863507
"1293",31.6725047537356,0,"Asexual iRBC log10",0,251912.347863507
"1294",31.7715234630698,0,"Asexual iRBC log10",0,251912.347863507
"1295",31.8708517375891,0,"Asexual iRBC log10",0,251912.347863507
"1296",31.9704905450966,0,"Asexual iRBC log10",0,251912.347863507
"1297",32.0704408564208,0,"Asexual iRBC log10",0,251912.347863507
"1298",32.1707036454257,0,"Asexual iRBC log10",0,251912.347863507
"1299",32.2712798890197,0,"Asexual iRBC log10",0,251912.347863507
"1300",32.3721705671652,0,"Asexual iRBC log10",0,251912.347863507
"1301",32.4733766628886,0,"Asexual iRBC log10",0,251912.347863507
"1302",32.5748991622894,0,"Asexual iRBC log10",0,251912.347863507
"1303",32.6767390545499,0,"Asexual iRBC log10",0,251912.347863507
"1304",32.778897331945,0,"Asexual iRBC log10",0,251912.347863507
"1305",32.8813749898519,0,"Asexual iRBC log10",0,251912.347863507
"1306",32.9841730267594,0,"Asexual iRBC log10",0,251912.347863507
"1307",33.0872924442781,0,"Asexual iRBC log10",0,251912.347863507
"1308",33.19073424715,0,"Asexual iRBC log10",0,251912.347863507
"1309",33.2944994432581,0,"Asexual iRBC log10",0,251912.347863507
"1310",33.3985890436365,0,"Asexual iRBC log10",0,251912.347863507
"1311",33.50300406248,0,"Asexual iRBC log10",0,251912.347863507
"1312",33.6077455171543,0,"Asexual iRBC log10",0,251912.347863507
"1313",33.7128144282055,0,"Asexual iRBC log10",0,251912.347863507
"1314",33.8182118193705,0,"Asexual iRBC log10",0,251912.347863507
"1315",33.9239387175864,0,"Asexual iRBC log10",0,251912.347863507
"1316",34.0299961530013,0,"Asexual iRBC log10",0,251912.347863507
"1317",34.1363851589835,0,"Asexual iRBC log10",0,251912.347863507
"1318",34.2431067721322,0,"Asexual iRBC log10",0,251912.347863507
"1319",34.3501620322871,0,"Asexual iRBC log10",0,251912.347863507
"1320",34.457551982539,0,"Asexual iRBC log10",0,251912.347863507
"1321",34.5652776692396,0,"Asexual iRBC log10",0,251912.347863507
"1322",34.6733401420121,0,"Asexual iRBC log10",0,251912.347863507
"1323",34.7817404537607,0,"Asexual iRBC log10",0,251912.347863507
"1324",34.8904796606819,0,"Asexual iRBC log10",0,251912.347863507
"1325",34.9995588222737,0,"Asexual iRBC log10",0,251912.347863507
"1326",35.1089790013468,0,"Asexual iRBC log10",0,251912.347863507
"1327",35.2187412640344,0,"Asexual iRBC log10",0,251912.347863507
"1328",35.3288466798029,0,"Asexual iRBC log10",0,251912.347863507
"1329",35.439296321462,0,"Asexual iRBC log10",0,251912.347863507
"1330",35.5500912651758,0,"Asexual iRBC log10",0,251912.347863507
"1331",35.6612325904722,0,"Asexual iRBC log10",0,251912.347863507
"1332",35.7727213802547,0,"Asexual iRBC log10",0,251912.347863507
"1333",35.884558720812,0,"Asexual iRBC log10",0,251912.347863507
"1334",35.9967457018287,0,"Asexual iRBC log10",0,251912.347863507
"1335",36.1092834163966,0,"Asexual iRBC log10",0,251912.347863507
"1336",36.2221729610244,0,"Asexual iRBC log10",0,251912.347863507
"1337",36.3354154356493,0,"Asexual iRBC log10",0,251912.347863507
"1338",36.4490119436468,0,"Asexual iRBC log10",0,251912.347863507
"1339",36.5629635918422,0,"Asexual iRBC log10",0,251912.347863507
"1340",36.6772714905211,0,"Asexual iRBC log10",0,251912.347863507
"1341",36.7919367534401,0,"Asexual iRBC log10",0,251912.347863507
"1342",36.9069604978378,0,"Asexual iRBC log10",0,251912.347863507
"1343",37.0223438444458,0,"Asexual iRBC log10",0,251912.347863507
"1344",37.1380879174993,0,"Asexual iRBC log10",0,251912.347863507
"1345",37.2541938447482,0,"Asexual iRBC log10",0,251912.347863507
"1346",37.3706627574684,0,"Asexual iRBC log10",0,251912.347863507
"1347",37.4874957904722,0,"Asexual iRBC log10",0,251912.347863507
"1348",37.60469408212,0,"Asexual iRBC log10",0,251912.347863507
"1349",37.7222587743308,0,"Asexual iRBC log10",0,251912.347863507
"1350",37.8401910125937,0,"Asexual iRBC log10",0,251912.347863507
"1351",37.9584919459793,0,"Asexual iRBC log10",0,251912.347863507
"1352",38.0771627271501,0,"Asexual iRBC log10",0,251912.347863507
"1353",38.1962045123725,0,"Asexual iRBC log10",0,251912.347863507
"1354",38.3156184615277,0,"Asexual iRBC log10",0,251912.347863507
"1355",38.435405738123,0,"Asexual iRBC log10",0,251912.347863507
"1356",38.5555675093032,0,"Asexual iRBC log10",0,251912.347863507
"1357",38.6761049458622,0,"Asexual iRBC log10",0,251912.347863507
"1358",38.7970192222539,0,"Asexual iRBC log10",0,251912.347863507
"1359",38.9183115166042,0,"Asexual iRBC log10",0,251912.347863507
"1360",39.039983010722,0,"Asexual iRBC log10",0,251912.347863507
"1361",39.162034890111,0,"Asexual iRBC log10",0,251912.347863507
"1362",39.2844683439811,0,"Asexual iRBC log10",0,251912.347863507
"1363",39.4072845652603,0,"Asexual iRBC log10",0,251912.347863507
"1364",39.5304847506058,0,"Asexual iRBC log10",0,251912.347863507
"1365",39.6540701004161,0,"Asexual iRBC log10",0,251912.347863507
"1366",39.7780418188425,0,"Asexual iRBC log10",0,251912.347863507
"1367",39.9024011138009,0,"Asexual iRBC log10",0,251912.347863507
"1368",40.0271491969836,0,"Asexual iRBC log10",0,251912.347863507
"1369",40.1522872838709,0,"Asexual iRBC log10",0,251912.347863507
"1370",40.2778165937432,0,"Asexual iRBC log10",0,251912.347863507
"1371",40.4037383496928,0,"Asexual iRBC log10",0,251912.347863507
"1372",40.5300537786356,0,"Asexual iRBC log10",0,251912.347863507
"1373",40.6567641113235,0,"Asexual iRBC log10",0,251912.347863507
"1374",40.783870582356,0,"Asexual iRBC log10",0,251912.347863507
"1375",40.9113744301923,0,"Asexual iRBC log10",0,251912.347863507
"1376",41.0392768971637,0,"Asexual iRBC log10",0,251912.347863507
"1377",41.1675792294851,0,"Asexual iRBC log10",0,251912.347863507
"1378",41.2962826772676,0,"Asexual iRBC log10",0,251912.347863507
"1379",41.4253884945308,0,"Asexual iRBC log10",0,251912.347863507
"1380",41.5548979392144,0,"Asexual iRBC log10",0,251912.347863507
"1381",41.684812273191,0,"Asexual iRBC log10",0,251912.347863507
"1382",41.8151327622784,0,"Asexual iRBC log10",0,251912.347863507
"1383",41.9458606762515,0,"Asexual iRBC log10",0,251912.347863507
"1384",42.076997288855,0,"Asexual iRBC log10",0,251912.347863507
"1385",42.2085438778158,0,"Asexual iRBC log10",0,251912.347863507
"1386",42.3405017248554,0,"Asexual iRBC log10",0,251912.347863507
"1387",42.4728721157025,0,"Asexual iRBC log10",0,251912.347863507
"1388",42.605656340105,0,"Asexual iRBC log10",0,251912.347863507
"1389",42.7388556918436,0,"Asexual iRBC log10",0,251912.347863507
"1390",42.8724714687431,0,"Asexual iRBC log10",0,251912.347863507
"1391",43.0065049726863,0,"Asexual iRBC log10",0,251912.347863507
"1392",43.1409575096258,0,"Asexual iRBC log10",0,251912.347863507
"1393",43.2758303895972,0,"Asexual iRBC log10",0,251912.347863507
"1394",43.4111249267316,0,"Asexual iRBC log10",0,251912.347863507
"1395",43.5468424392684,0,"Asexual iRBC log10",0,251912.347863507
"1396",43.6829842495686,0,"Asexual iRBC log10",0,251912.347863507
"1397",43.819551684127,0,"Asexual iRBC log10",0,251912.347863507
"1398",43.9565460735857,0,"Asexual iRBC log10",0,251912.347863507
"1399",44.0939687527466,0,"Asexual iRBC log10",0,251912.347863507
"1400",44.2318210605847,0,"Asexual iRBC log10",0,251912.347863507
"1401",44.3701043402613,0,"Asexual iRBC log10",0,251912.347863507
"1402",44.5088199391366,0,"Asexual iRBC log10",0,251912.347863507
"1403",44.6479692087832,0,"Asexual iRBC log10",0,251912.347863507
"1404",44.7875535049991,0,"Asexual iRBC log10",0,251912.347863507
"1405",44.9275741878211,0,"Asexual iRBC log10",0,251912.347863507
"1406",45.0680326215378,0,"Asexual iRBC log10",0,251912.347863507
"1407",45.208930174703,0,"Asexual iRBC log10",0,251912.347863507
"1408",45.3502682201491,0,"Asexual iRBC log10",0,251912.347863507
"1409",45.4920481350006,0,"Asexual iRBC log10",0,251912.347863507
"1410",45.6342713006871,0,"Asexual iRBC log10",0,251912.347863507
"1411",45.776939102957,0,"Asexual iRBC log10",0,251912.347863507
"1412",45.9200529318912,0,"Asexual iRBC log10",0,251912.347863507
"1413",46.0636141819163,0,"Asexual iRBC log10",0,251912.347863507
"1414",46.2076242518184,0,"Asexual iRBC log10",0,251912.347863507
"1415",46.3520845447567,0,"Asexual iRBC log10",0,251912.347863507
"1416",46.496996468277,0,"Asexual iRBC log10",0,251912.347863507
"1417",46.6423614343257,0,"Asexual iRBC log10",0,251912.347863507
"1418",46.7881808592633,0,"Asexual iRBC log10",0,251912.347863507
"1419",46.9344561638785,0,"Asexual iRBC log10",0,251912.347863507
"1420",47.0811887734016,0,"Asexual iRBC log10",0,251912.347863507
"1421",47.2283801175188,0,"Asexual iRBC log10",0,251912.347863507
"1422",47.3760316303859,0,"Asexual iRBC log10",0,251912.347863507
"1423",47.5241447506424,0,"Asexual iRBC log10",0,251912.347863507
"1424",47.6727209214255,0,"Asexual iRBC log10",0,251912.347863507
"1425",47.821761590384,0,"Asexual iRBC log10",0,251912.347863507
"1426",47.9712682096926,0,"Asexual iRBC log10",0,251912.347863507
"1427",48.1212422360659,0,"Asexual iRBC log10",0,251912.347863507
"1428",48.2716851307729,0,"Asexual iRBC log10",0,251912.347863507
"1429",48.4225983596507,0,"Asexual iRBC log10",0,251912.347863507
"1430",48.5739833931193,0,"Asexual iRBC log10",0,251912.347863507
"1431",48.7258417061957,0,"Asexual iRBC log10",0,251912.347863507
"1432",48.8781747785082,0,"Asexual iRBC log10",0,251912.347863507
"1433",49.030984094311,0,"Asexual iRBC log10",0,251912.347863507
"1434",49.1842711424984,0,"Asexual iRBC log10",0,251912.347863507
"1435",49.3380374166197,0,"Asexual iRBC log10",0,251912.347863507
"1436",49.4922844148935,0,"Asexual iRBC log10",0,251912.347863507
"1437",49.6470136402221,0,"Asexual iRBC log10",0,251912.347863507
"1438",49.8022266002066,0,"Asexual iRBC log10",0,251912.347863507
"1439",49.9579248071613,0,"Asexual iRBC log10",0,251912.347863507
"1440",50.1141097781284,0,"Asexual iRBC log10",0,251912.347863507
"1441",50.270783034893,0,"Asexual iRBC log10",0,251912.347863507
"1442",50.4279461039978,0,"Asexual iRBC log10",0,251912.347863507
"1443",50.5856005167579,0,"Asexual iRBC log10",0,251912.347863507
"1444",50.7437478092758,0,"Asexual iRBC log10",0,251912.347863507
"1445",50.9023895224563,0,"Asexual iRBC log10",0,251912.347863507
"1446",51.0615272020219,0,"Asexual iRBC log10",0,251912.347863507
"1447",51.2211623985272,0,"Asexual iRBC log10",0,251912.347863507
"1448",51.3812966673743,0,"Asexual iRBC log10",0,251912.347863507
"1449",51.5419315688284,0,"Asexual iRBC log10",0,251912.347863507
"1450",51.7030686680322,0,"Asexual iRBC log10",0,251912.347863507
"1451",51.8647095350217,0,"Asexual iRBC log10",0,251912.347863507
"1452",52.0268557447415,0,"Asexual iRBC log10",0,251912.347863507
"1453",52.1895088770597,0,"Asexual iRBC log10",0,251912.347863507
"1454",52.3526705167839,0,"Asexual iRBC log10",0,251912.347863507
"1455",52.516342253676,0,"Asexual iRBC log10",0,251912.347863507
"1456",52.6805256824684,0,"Asexual iRBC log10",0,251912.347863507
"1457",52.8452224028788,0,"Asexual iRBC log10",0,251912.347863507
"1458",53.0104340196264,0,"Asexual iRBC log10",0,251912.347863507
"1459",53.1761621424471,0,"Asexual iRBC log10",0,251912.347863507
"1460",53.3424083861095,0,"Asexual iRBC log10",0,251912.347863507
"1461",53.5091743704306,0,"Asexual iRBC log10",0,251912.347863507
"1462",53.6764617202911,0,"Asexual iRBC log10",0,251912.347863507
"1463",53.8442720656519,0,"Asexual iRBC log10",0,251912.347863507
"1464",54.0126070415698,0,"Asexual iRBC log10",0,251912.347863507
"1465",54.1814682882131,0,"Asexual iRBC log10",0,251912.347863507
"1466",54.3508574508777,0,"Asexual iRBC log10",0,251912.347863507
"1467",54.5207761800037,0,"Asexual iRBC log10",0,251912.347863507
"1468",54.6912261311906,0,"Asexual iRBC log10",0,251912.347863507
"1469",54.862208965214,0,"Asexual iRBC log10",0,251912.347863507
"1470",55.0337263480417,0,"Asexual iRBC log10",0,251912.347863507
"1471",55.2057799508496,0,"Asexual iRBC log10",0,251912.347863507
"1472",55.3783714500387,0,"Asexual iRBC log10",0,251912.347863507
"1473",55.5515025272505,0,"Asexual iRBC log10",0,251912.347863507
"1474",55.7251748693842,0,"Asexual iRBC log10",0,251912.347863507
"1475",55.8993901686127,0,"Asexual iRBC log10",0,251912.347863507
"1476",56.0741501223991,0,"Asexual iRBC log10",0,251912.347863507
"1477",56.2494564335135,0,"Asexual iRBC log10",0,251912.347863507
"1478",56.4253108100493,0,"Asexual iRBC log10",0,251912.347863507
"1479",56.60171496544,0,"Asexual iRBC log10",0,251912.347863507
"1480",56.7786706184758,0,"Asexual iRBC log10",0,251912.347863507
"1481",56.9561794933206,0,"Asexual iRBC log10",0,251912.347863507
"1482",57.1342433195284,0,"Asexual iRBC log10",0,251912.347863507
"1483",57.3128638320604,0,"Asexual iRBC log10",0,251912.347863507
"1484",57.4920427713018,0,"Asexual iRBC log10",0,251912.347863507
"1485",57.6717818830791,0,"Asexual iRBC log10",0,251912.347863507
"1486",57.8520829186766,0,"Asexual iRBC log10",0,251912.347863507
"1487",58.0329476348537,0,"Asexual iRBC log10",0,251912.347863507
"1488",58.2143777938619,0,"Asexual iRBC log10",0,251912.347863507
"1489",58.3963751634624,0,"Asexual iRBC log10",0,251912.347863507
"1490",58.5789415169428,0,"Asexual iRBC log10",0,251912.347863507
"1491",58.7620786331346,0,"Asexual iRBC log10",0,251912.347863507
"1492",58.9457882964305,0,"Asexual iRBC log10",0,251912.347863507
"1493",59.1300722968018,0,"Asexual iRBC log10",0,251912.347863507
"1494",59.3149324298159,0,"Asexual iRBC log10",0,251912.347863507
"1495",59.5003704966537,0,"Asexual iRBC log10",0,251912.347863507
"1496",59.6863883041272,0,"Asexual iRBC log10",0,251912.347863507
"1497",59.872987664697,0,"Asexual iRBC log10",0,251912.347863507
"1498",60.0601703964903,0,"Asexual iRBC log10",0,251912.347863507
"1499",60.247938323318,0,"Asexual iRBC log10",0,251912.347863507
"1500",60.4362932746932,0,"Asexual iRBC log10",0,251912.347863507
"1501",60.6252370858483,0,"Asexual iRBC log10",0,251912.347863507
"1502",60.8147715977537,0,"Asexual iRBC log10",0,251912.347863507
"1503",61.0048986571348,0,"Asexual iRBC log10",0,251912.347863507
"1504",61.1956201164908,0,"Asexual iRBC log10",0,251912.347863507
"1505",61.3869378341122,0,"Asexual iRBC log10",0,251912.347863507
"1506",61.5788536740994,0,"Asexual iRBC log10",0,251912.347863507
"1507",61.7713695063803,0,"Asexual iRBC log10",0,251912.347863507
"1508",61.964487206729,0,"Asexual iRBC log10",0,251912.347863507
"1509",62.1582086567839,0,"Asexual iRBC log10",0,251912.347863507
"1510",62.3525357440659,0,"Asexual iRBC log10",0,251912.347863507
"1511",62.547470361997,0,"Asexual iRBC log10",0,251912.347863507
"1512",62.7430144099186,0,"Asexual iRBC log10",0,251912.347863507
"1513",62.9391697931101,0,"Asexual iRBC log10",0,251912.347863507
"1514",63.1359384228076,0,"Asexual iRBC log10",0,251912.347863507
"1515",63.333322216222,0,"Asexual iRBC log10",0,251912.347863507
"1516",63.5313230965583,0,"Asexual iRBC log10",0,251912.347863507
"1517",63.729942993034,0,"Asexual iRBC log10",0,251912.347863507
"1518",63.929183840898,0,"Asexual iRBC log10",0,251912.347863507
"1519",64.1290475814493,0,"Asexual iRBC log10",0,251912.347863507
"1520",64.3295361620563,0,"Asexual iRBC log10",0,251912.347863507
"1521",64.5306515361753,0,"Asexual iRBC log10",0,251912.347863507
"1522",64.7323956633697,0,"Asexual iRBC log10",0,251912.347863507
"1523",64.9347705093295,0,"Asexual iRBC log10",0,251912.347863507
"1524",65.1377780458895,0,"Asexual iRBC log10",0,251912.347863507
"1525",65.3414202510498,0,"Asexual iRBC log10",0,251912.347863507
"1526",65.5456991089939,0,"Asexual iRBC log10",0,251912.347863507
"1527",65.7506166101085,0,"Asexual iRBC log10",0,251912.347863507
"1528",65.9561747510033,0,"Asexual iRBC log10",0,251912.347863507
"1529",66.1623755345297,0,"Asexual iRBC log10",0,251912.347863507
"1530",66.3692209698008,0,"Asexual iRBC log10",0,251912.347863507
"1531",66.5767130722108,0,"Asexual iRBC log10",0,251912.347863507
"1532",66.7848538634548,0,"Asexual iRBC log10",0,251912.347863507
"1533",66.9936453715482,0,"Asexual iRBC log10",0,251912.347863507
"1534",67.203089630847,0,"Asexual iRBC log10",0,251912.347863507
